id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1.49294E+18,1.49294E+18,2022-02-13 12:56:22 Central Standard Time,2/13/22,12:56:22,-600,138203134,aoc,Alexandria Ocasio-Cortez,,Ted Cruz could never https://t.co/lGAO45uuy2,en,[],[],[],9865,4213,70890,[],[],https://twitter.com/AOC/status/1492935698156036104,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1492935618770448389/pu/img/wuUQMMoiQ5p4JNHQ.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1.49266E+18,1.49266E+18,2022-02-12 18:32:10 Central Standard Time,2/12/22,18:32:10,-600,138203134,aoc,Alexandria Ocasio-Cortez,,Change happens one conversation at a time.,en,[],[],[],590,780,8322,[],[],https://twitter.com/AOC/status/1492657817010032640,,https://twitter.com/KTravisBallie/status/1492637120225333248,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1.49266E+18,1.49261E+18,2022-02-12 18:28:03 Central Standard Time,2/12/22,18:28:03,-600,138203134,aoc,Alexandria Ocasio-Cortez,,"@cosmosbaby @waltshaub We actually pay into our health insurance (which we get off the ACA exchange) and aren’t allowed to write off any work expenses - which include a required 2nd residence.

A lot of false rumors circulate about Congressional “perks” but I’m happy to clarify what they actually are",en,"['cosmosbaby', 'waltshaub']",[],[],15,5,52,[],[],https://twitter.com/AOC/status/1492656783051182081,,,0,,,,,,,,"{'user_id': '49311478', 'username': 'cosmosbaby'}",,,,
1.4926E+18,1.4926E+18,2022-02-12 14:44:33 Central Standard Time,2/12/22,14:44:33,-600,138203134,aoc,Alexandria Ocasio-Cortez,,@KristerJohnson I started watching it this week! It’s great,en,['kristerjohnson'],[],[],5,10,150,[],[],https://twitter.com/AOC/status/1492600537229017088,,,0,,,,,,,,"{'user_id': '14134146', 'username': 'KristerJohnson'}",,,,
1.4926E+18,1.4926E+18,2022-02-12 14:34:08 Central Standard Time,2/12/22,14:34:08,-600,138203134,aoc,Alexandria Ocasio-Cortez,,🙇🏽‍♀️,und,[],[],[],486,1113,19386,[],[],https://twitter.com/AOC/status/1492597912643248136,,https://twitter.com/javierpadillab/status/1492388080556417024,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1.49181E+18,1.49181E+18,2022-02-10 10:40:28 Central Standard Time,2/10/22,10:40:28,-600,138203134,aoc,Alexandria Ocasio-Cortez,,What are some of your favorite books / resources about housing?,en,[],[],[],4383,781,10527,[],[],https://twitter.com/AOC/status/1491814334938419201,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1.49154E+18,1.49154E+18,2022-02-09 16:48:05 Central Standard Time,2/9/22,16:48:05,-600,138203134,aoc,Alexandria Ocasio-Cortez,,For real though when you see how the GOP openly embrace and leverage fascist members of their party vs how much some Dems run away and frame their own base mobilizers as “just as extreme” it’s not hard to see how that asymmetry/false equivalence has contributed to where we are,en,[],[],[],926,1879,23036,[],[],https://twitter.com/AOC/status/1491544458550296580,,,0,,,,,,,,"{'user_id': '138203134', 'username': 'AOC'}",,,,
1.49154E+18,1.49154E+18,2022-02-09 16:34:18 Central Standard Time,2/9/22,16:34:18,-600,138203134,aoc,Alexandria Ocasio-Cortez,,At least she leads by example. She clearly banned all books from her house years ago,en,[],[],[],2977,10370,108680,[],[],https://twitter.com/AOC/status/1491540990544519170,,https://twitter.com/JakeSherman/status/1491528752597192713,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1.49154E+18,1.49154E+18,2022-02-09 16:28:02 Central Standard Time,2/9/22,16:28:02,-600,138203134,aoc,Alexandria Ocasio-Cortez,,"Well, since he decided to bring me into this…

Did you know that Cuéllar is an anti-choice Dem in a state where women &amp; LGBTQ+ repro rights are under attack?

This district has only gotten bluer, too. It’s 2022. We really don’t have to settle for rock bottom. Vote @JCisnerosTX",en,['jcisnerostx'],[],[],310,1586,11279,[],[],https://twitter.com/AOC/status/1491539415902167042,,https://twitter.com/sarahnferris/status/1491133489512595462,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1.49148E+18,1.49148E+18,2022-02-09 12:32:08 Central Standard Time,2/9/22,12:32:08,-600,138203134,aoc,Alexandria Ocasio-Cortez,,Deep thoughts with Jack Handey over here,en,[],[],[],2227,4213,72964,[],[],https://twitter.com/AOC/status/1491480048947404805,,https://twitter.com/RepThomasMassie/status/1491441851748204546,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1.49001E+18,1.49001E+18,2022-02-05 11:12:45 Central Standard Time,2/5/22,11:12:45,-600,138203134,aoc,Alexandria Ocasio-Cortez,,Immigrant and Latino communities notice this hypocrisy on immigration big time too,en,[],[],[],590,548,9029,[],[],https://twitter.com/AOC/status/1490010520933605387,,,0,,,,,,,,"{'user_id': '138203134', 'username': 'AOC'}",,,,
1.49001E+18,1.48977E+18,2022-02-05 11:10:36 Central Standard Time,2/5/22,11:10:36,-600,138203134,aoc,Alexandria Ocasio-Cortez,,@BKSunset @jennyaction We also got fully funded NYCHA in BBB,en,"['bksunset', 'jennyaction']",[],[],9,2,16,[],[],https://twitter.com/AOC/status/1490009978882732039,,,0,,,,,,,,"{'user_id': '49230152', 'username': 'BKSunset'}",,,,
1.49001E+18,1.49001E+18,2022-02-05 11:09:13 Central Standard Time,2/5/22,11:09:13,-600,138203134,aoc,Alexandria Ocasio-Cortez,,"It’s shameful how both parties fight tooth + nail to defend their ability to pump endless public money into militarization.

From tanks in police depts to corrupt military contracts, funding this violence is bipartisan + non-controversial, yet healthcare + housing isn’t. It’s BS.",en,[],[],[],1822,5023,36662,[],[],https://twitter.com/AOC/status/1490009629115486212,,https://twitter.com/jherrerx/status/1488957981547020288,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1.49E+18,1.48977E+18,2022-02-05 10:33:13 Central Standard Time,2/5/22,10:33:13,-600,138203134,aoc,Alexandria Ocasio-Cortez,,"@jennyaction @les3025 We successfully fought for its inclusion in BBB, which is one reason why we insisted it pass with BIF instead of letting it get left behind",en,"['jennyaction', 'les3025']",[],[],6,3,33,[],[],https://twitter.com/AOC/status/1490000572317118466,,,0,,,,,,,,"{'user_id': '828041707128311815', 'username': 'jennyaction'}",,,,
1.49E+18,1.48977E+18,2022-02-05 10:32:49 Central Standard Time,2/5/22,10:32:49,-600,138203134,aoc,Alexandria Ocasio-Cortez,,@jennyaction Agreed,en,['jennyaction'],[],[],10,1,115,[],[],https://twitter.com/AOC/status/1490000470798213124,,,0,,,,,,,,"{'user_id': '828041707128311815', 'username': 'jennyaction'}",,,,
1.48966E+18,1.48966E+18,2022-02-04 12:12:57 Central Standard Time,2/4/22,12:12:57,-600,138203134,aoc,Alexandria Ocasio-Cortez,,"Texans, are you ready? 🤠

We’re coming in for a major DOUBLE-RALLY next Saturday, Feb 12th to send @GregCasar + @JCisnerosTX to Congress and support community organizing across the state.

This one’s going to be special.
Join us &amp; RSVP now: https://t.co/55NVE4nEpi",en,"['gregcasar', 'jcisnerostx']",['http://bit.ly/aoc-satx'],[],1335,790,4587,[],[],https://twitter.com/AOC/status/1489663280067059712,,https://twitter.com/GregCasar/status/1489659234774142976,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1.48939E+18,1.48939E+18,2022-02-03 18:01:53 Central Standard Time,2/3/22,18:01:53,-600,138203134,aoc,Alexandria Ocasio-Cortez,,"On Capitol Hill, interns are often unpaid, many staffers don’t make a living wage, and lack of work protections can pave the way for unhealthy environments.

@RepAndyLevin is right - sounds like a perfect place for a union. ⬇️⬇️",en,['repandylevin'],[],[],1010,1304,10728,[],[],https://twitter.com/AOC/status/1489388703659266049,,https://twitter.com/repandylevin/status/1489363717976436739,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1.489E+18,1.48899E+18,2022-02-02 16:17:13 Central Standard Time,2/2/22,16:17:13,-600,138203134,aoc,Alexandria Ocasio-Cortez,,"@ryangrim “If you got time to lean, you got time to clean” 🥲",en,['ryangrim'],[],[],121,81,3876,[],[],https://twitter.com/AOC/status/1488999977514942466,,,0,,,,,,,,"{'user_id': '16170253', 'username': 'ryangrim'}",,,,
1.48894E+18,1.48893E+18,2022-02-02 12:03:44 Central Standard Time,2/2/22,12:03:44,-600,138203134,aoc,Alexandria Ocasio-Cortez,,"Cancel vacation. Vote on weekends. Vote for hours. Vote last minute. Call votes when Senators are courting billionaires at fundraisers. They may get apoplectic, but it’s nothing compared to the people they’re forcing to sleep without heat in winter, or losing the right to vote.",en,[],[],[],935,2397,20951,[],[],https://twitter.com/AOC/status/1488936184487231493,,,0,,,,,,,,"{'user_id': '138203134', 'username': 'AOC'}",,,,
1.48893E+18,1.48893E+18,2022-02-02 11:57:33 Central Standard Time,2/2/22,11:57:33,-600,138203134,aoc,Alexandria Ocasio-Cortez,,"Actually he should continue to make their lives as difficult as possible and treat them the way they treat, say, public housing residents. Or parents who rely on CTC. When they improve, maybe process can improve too.

Why should we make the lives of obstructionists easier?",en,[],[],[],2162,2572,24374,[],[],https://twitter.com/AOC/status/1488934628295651337,,https://twitter.com/Zachary_Cohen/status/1488868380333461508,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1.48893E+18,1.48893E+18,2022-02-02 11:45:59 Central Standard Time,2/2/22,11:45:59,-600,138203134,aoc,Alexandria Ocasio-Cortez,,Yeah it’s bad 😬,en,[],[],[],1482,1500,30277,[],[],https://twitter.com/AOC/status/1488931717033467911,,https://twitter.com/slpng_giants/status/1488754919389556737,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1.48892E+18,1.48892E+18,2022-02-02 11:14:34 Central Standard Time,2/2/22,11:14:34,-600,138203134,aoc,Alexandria Ocasio-Cortez,,".@CongressmanRaja, @JoeNeguse and I have worked to ban members of Congress from trading individual stock for YEARS.

Lots of stories about the attempts to sink it - but now, thanks to increased public pressure + attention, we may have a shot.

Keep up the pressure 💪🏽 it’s working",en,"['congressmanraja', 'joeneguse']",[],[],598,1283,8763,[],[],https://twitter.com/AOC/status/1488923813869981699,,https://twitter.com/YahooFinance/status/1488914636959363072,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1.4886E+18,1.4886E+18,2022-02-01 13:38:11 Central Standard Time,2/1/22,13:38:11,-600,138203134,aoc,Alexandria Ocasio-Cortez,,"Seniors, kids, &amp; people with disabilities in my community have been sleeping with bubble jackets on in 18 degree nights, despite paying rent, bc the NYCHA funding to fix their heating and capital needs is in BBB.

Where should I direct them to wait out the cold? Manchin’s yacht?",en,[],[],[],3832,4345,27936,[],[],https://twitter.com/AOC/status/1488597569127256064,,https://twitter.com/mkraju/status/1488558571562360835,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1.48313E+18,1.48286E+18,2022-01-17 11:50:04 Central Standard Time,1/17/22,11:50:04,-600,138203134,aoc,Alexandria Ocasio-Cortez,,@kurtbardella Thanks Kurt. Your comment is deeply meaningful as Chair Cummings was a profound influence and mentor in the time we had together. There are no words for how special and powerful of a spirit he was. He’s in my heart today.,en,['kurtbardella'],[],[],22,58,606,[],[],https://twitter.com/AOC/status/1483134541359644672,,,0,,,,,,,,"{'user_id': '18208368', 'username': 'kurtbardella'}",,,,
1.48144E+18,1.48144E+18,2022-01-12 19:52:14 Central Standard Time,1/12/22,19:52:14,-600,138203134,aoc,Alexandria Ocasio-Cortez,,Find it here: https://t.co/K6JXmCH2Vh,en,[],['https://couragetochangepac.org'],[],222,209,1550,[],[],https://twitter.com/AOC/status/1481443942986133509,,,0,,,,,,,,"{'user_id': '138203134', 'username': 'AOC'}",,,,
1.48144E+18,1.48144E+18,2022-01-12 19:50:17 Central Standard Time,1/12/22,19:50:17,-600,138203134,aoc,Alexandria Ocasio-Cortez,,"Are you running/thinking of running in a local election (ex: council race) to help make things better?

I want to help - especially in tackling our housing crisis. We need people running everywhere. Check out our @CouragetoChange endorsement page to learn more.

Good luck! 🗳",en,['couragetochange'],[],[],770,1132,7282,[],[],https://twitter.com/AOC/status/1481443451896045569,,https://twitter.com/JCColtin/status/1481347940035743747,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1.47876E+18,1.47876E+18,2022-01-05 09:59:41 Central Standard Time,1/5/22,9:59:41,-600,138203134,aoc,Alexandria Ocasio-Cortez,,"The suggestion that any job is “low skill” is a myth perpetuated by wealthy interests to justify inhumane working conditions, little/no healthcare, and low wages.

Plus being a waitress has made me and many others *better* at our jobs than those who’ve never known that life.",en,[],[],[],7372,13829,101923,[],[],https://twitter.com/AOC/status/1478758105999679490,,https://twitter.com/AchmatX/status/1478455659054223366,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1.47729E+18,1.47729E+18,2022-01-01 09:00:04 Central Standard Time,1/1/22,9:00:04,-600,138203134,aoc,Alexandria Ocasio-Cortez,,"Happy New Year everyone 🎊🪅 may we all enjoy a meaningful, healthy, and blessed year to come.",en,[],[],[],6374,4318,101231,[],[],https://twitter.com/AOC/status/1477293553655193603,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1.47701E+18,1.47701E+18,2021-12-31 14:06:11 Central Standard Time,12/31/21,14:06:11,-600,138203134,aoc,Alexandria Ocasio-Cortez,,"The fact that these people are so creepy/weird yet are also the ones responsible for shaping the NEWS HEADLINES we all see in media should be really concerning. 

I don’t even want to know what knuckle-dragging thoughts these people have all day while covering women in politics",en,[],[],[],3752,1854,38447,[],[],https://twitter.com/AOC/status/1477008202629795842,,,0,,,,,,,,"{'user_id': '138203134', 'username': 'AOC'}",,,,
1.47701E+18,1.47701E+18,2021-12-31 13:57:14 Central Standard Time,12/31/21,13:57:14,-600,138203134,aoc,Alexandria Ocasio-Cortez,,"I’m glad you felt the need to share that with the world.

Don’t worry, this is a totally normal thought to have and share as an editor of a right-wing website, and totally doesn’t prove my point at all.

I hear if you say it enough times you’ll actually start to believe it 😌",en,[],[],[],6678,3857,79108,[],[],https://twitter.com/AOC/status/1477005949181341701,,https://twitter.com/ighaworth/status/1477002294965198857,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1.477E+18,1.477E+18,2021-12-31 13:46:21 Central Standard Time,12/31/21,13:46:21,-600,138203134,aoc,Alexandria Ocasio-Cortez,,"It’s starting to get old ignoring the very obvious, strange, and deranged sexual frustrations that underpin the Republican fixation on me, women,&amp; LGBT+ people in general.

These people clearly need therapy, won’t do it, and use politics as their outlet instead. It’s really weird",en,[],[],[],14533,6479,96984,[],[],https://twitter.com/AOC/status/1477003212234371072,,,0,,,,,,,,"{'user_id': '138203134', 'username': 'AOC'}",,,,
1.477E+18,1.477E+18,2021-12-31 13:35:27 Central Standard Time,12/31/21,13:35:27,-600,138203134,aoc,Alexandria Ocasio-Cortez,,"If Republicans are mad they can’t date me they can just say that instead of projecting their sexual frustrations onto my boyfriend’s feet.

Ya creepy weirdos",en,[],[],[],25486,13679,178999,[],[],https://twitter.com/AOC/status/1477000469318885385,,https://twitter.com/CortesSteve/status/1476913054587797507,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1.477E+18,1.477E+18,2021-12-31 13:32:25 Central Standard Time,12/31/21,13:32:25,-600,138203134,aoc,Alexandria Ocasio-Cortez,,I’d also be happy to share some notes from @GovKathyHochul’s work in NY since he seems to be in need of tips!,en,['govkathyhochul'],[],[],4078,942,19500,[],[],https://twitter.com/AOC/status/1476999703791296515,,,0,,,,,,,,"{'user_id': '138203134', 'username': 'AOC'}",,,,
